Unnamed: 0,limit_bal,sex,education,marriage,age,payment_status_sep,payment_status_aug,payment_status_jul,payment_status_jun,payment_status_may,payment_status_apr,bill_statement_sep,bill_statement_aug,bill_statement_jul,bill_statement_jun,bill_statement_may,bill_statement_apr,previous_payment_sep,previous_payment_aug,previous_payment_jul,previous_payment_jun,previous_payment_may,previous_payment_apr,default_payment_next_month
25701,80000,Female,Graduate school,Single,43.0,Unknown,Unknown,Unknown,Unknown,Payed duly,Payed duly,80958,77783,-478,-1739,1261,1261,1556,0,0,4261,1261,540,0
28394,220000,Female,University,Married,40.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,5785,4164,8553,11652,14968,7898,4183,8603,11709,15823,7937,5302,0
12362,50000,Female,University,Single,32.0,Unknown,Unknown,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,41114,44131,43121,45795,44929,48179,4000,0,3400,0,4000,0,1
14702,230000,Female,University,Married,46.0,Payed duly,Payed duly,Payed duly,Unknown,Payed duly,Payed duly,1443,1443,2886,1443,1443,1443,1443,2886,0,1443,1443,1443,0
15372,390000,Female,Graduate school,Single,30.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,152535,153477,148629,141571,126583,154557,5153,10000,10000,5010,50000,5000,0
3593,80000,Male,Graduate school,Married,28.0,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,Unknown,Unknown,Unknown,56272,58756,59587,60997,62856,66897,4000,2400,3000,3000,5100,0,0
14279,220000,Female,University,Single,27.0,Payed duly,Payed duly,Payed duly,Payed duly,Unknown,Payed duly,1051,735,419,1470,1154,735,735,419,1470,0,735,2205,1
28566,190000,Female,Graduate school,Single,40.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,122308,124332,126944,130606,131120,133774,4445,5000,6171,4536,5150,5000,0
23675,340000,Female,Graduate school,Married,36.0,Payment delayed 1 month,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,0,544,4881,717,3785,10911,544,4881,717,3785,10911,10226,0
4395,50000,Female,Graduate school,Single,23.0,Payed duly,Payed duly,Payed duly,Unknown,Unknown,Payed duly,1413,-60,550,390,0,780,0,1000,230,0,780,0,0
27411,200000,Male,Graduate school,Married,37.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3509,-8,1898,0,6062,0,0,1906,0,6062,0,1534,0
24898,50000,Male,University,Single,35.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,1000,14300,17820,3800,2241,12241,14300,17820,3800,2241,12500,0,0
6389,10000,Male,High school,Others,40.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,8286,9395,10000,10000,0,0,1400,1000,0,0,0,0,0
14892,240000,Female,University,Married,36.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,227797,192920,185654,181350,186501,187457,10011,7722,9000,8000,7000,7000,0
7411,50000,Female,Others,Married,32.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10335,9538,6793,13864,5243,5391,1200,1024,163,146,2000,1000,0
10702,50000,Female,University,Single,25.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,40407,31811,13898,0,0,0,1814,1000,0,0,0,0,0
6406,240000,Female,,Single,38.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,6916,2098,9927,3633,3603,926,2106,9951,3633,3603,926,7199,1
26989,360000,Male,University,Married,40.0,Unknown,Unknown,Unknown,Payed duly,Unknown,Unknown,69464,55638,43429,45895,27851,25408,10034,15011,45919,5036,5022,6010,0
2459,250000,Female,University,Married,41.0,Payed duly,Payed duly,Payed duly,Payed duly,Unknown,Unknown,37137,51803,4997,0,0,0,51811,9544,0,0,0,0,0
16941,20000,Male,High school,Others,59.0,Payment delayed 2 months,Unknown,Unknown,Unknown,Unknown,Unknown,15281,16316,17347,18055,18755,20299,1596,1600,1300,1000,2000,0,1
15301,180000,Female,University,Married,46.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,171768,164274,165923,169038,172388,165165,7400,6100,6200,6543,6251,14614,0
29933,190000,Male,High school,Married,44.0,Payed duly,Payment delayed 2 months,Payed duly,Payment delayed 2 months,Payed duly,Unknown,291,291,582,291,582,291,0,582,0,582,0,291,0
14853,290000,Male,University,Married,39.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,209265,215887,220787,223810,228043,234257,10000,10000,8165,9000,10000,7010,0
14537,60000,Male,High school,Single,29.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,4511,5529,6544,7093,7973,9038,1096,1111,660,1000,1200,0,1
19503,300000,Female,Graduate school,Single,39.0,Unknown,Unknown,Unknown,Unknown,Unknown,Payment delayed 2 months,87540,89792,91558,93741,99802,97711,5000,4500,5000,8000,0,4000,0
7088,190000,Female,University,Married,55.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,104344,106814,104047,88269,90264,88823,6003,5009,5750,3500,3500,3200,0
29386,140000,Male,Graduate school,Single,28.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,933,1768,3169,5041,389,3065,1768,3169,5041,389,3065,1112,0
29227,50000,Male,University,Single,24.0,Payed duly,Unknown,Unknown,Unknown,Unknown,Unknown,6701,8770,11312,13112,13394,14176,2200,2700,2000,500,1000,700,0
12857,130000,Female,University,Married,45.0,Payment delayed 2 months,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,990,990,990,990,1130,990,990,990,990,1130,1000,9880,0
15610,10000,Female,Graduate school,Single,22.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9791,7052,6816,5210,0,0,1275,2500,1000,0,0,0,0
551,190000,Female,Graduate school,Single,41.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,28204,0,16500,0,26854,554,0,16500,0,26854,500,0,1
10036,340000,Female,High school,Married,37.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,16275,20037,9085,9461,12654,7296,20047,9126,9481,12657,7306,9928,0
10858,40000,Male,Graduate school,Married,34.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,7018,7402,8374,7505,7515,9120,7419,8382,7505,7515,9120,6180,0
27976,180000,Female,Graduate school,Married,27.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,152158,155181,158437,161664,164873,168344,5539,5741,5852,5881,7607,6135,0
10521,100000,Male,University,Married,51.0,Payment delayed 3 months,Payment delayed 4 months,Payment delayed 3 months,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,56002,55557,54083,54601,55585,57027,1000,0,2000,2000,2500,0,1
23877,200000,Male,Graduate school,Single,30.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0
7625,20000,Female,High school,Others,48.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,19590,19120,18932,18749,18620,18668,1308,1593,800,700,741,531,0
660,160000,Female,Graduate school,Married,33.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14150,8106,12431,12145,13391,7957,8106,12431,12145,13391,7957,1905,0
21092,260000,Male,Others,Married,42.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,204017,182048,63074,262317,201344,191829,8000,7100,200140,6500,6000,6500,0
7176,340000,Male,High school,Married,29.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,332123,327362,324322,316472,317349,314212,14000,12000,12000,12000,12000,12000,0
15939,30000,Female,University,Married,32.0,Payment delayed 1 month,Payment delayed 3 months,Payment delayed 2 months,Unknown,Unknown,Payment delayed 2 months,27807,27078,26363,27379,28953,28354,0,0,1758,2332,0,1400,1
3356,100000,Male,University,Single,27.0,Unknown,Unknown,Unknown,Unknown,Payment delayed 2 months,Unknown,41298,42448,44368,48652,47885,48850,2000,2500,4900,0,1763,2000,0
12658,210000,Female,University,Single,34.0,Unknown,Payed duly,Payed duly,Unknown,Unknown,Unknown,6769,12656,5570,2285,0,0,12660,5570,2285,0,0,0,0
1620,30000,Female,Graduate school,Single,26.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Payment delayed 2 months,2635,807,11428,2462,3605,1559,1270,11500,2462,1559,0,3192,0
15304,90000,Female,High school,Married,38.0,Payed duly,Unknown,Unknown,Unknown,Unknown,Unknown,85718,88476,90120,91124,65778,65866,4200,5000,4776,2400,3000,3000,0
3408,430000,Female,Graduate school,Single,30.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,2202,7172,4705,2029,41581,25984,7232,4723,2035,41784,26108,37216,0
21892,180000,Female,University,Married,27.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,117703,116372,115445,112938,109306,104106,4171,4200,4000,3789,3959,3300,0
8094,30000,Female,Graduate school,Single,27.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,26135,27407,29002,26806,25948,22162,2000,2500,1500,1000,2000,3000,0
23773,240000,Female,Graduate school,Married,53.0,Unknown,Unknown,Payed duly,Payed duly,Unknown,Unknown,0,0,2007,-40,-40,8091,0,2007,40,0,8131,0,0
21285,20000,Male,High school,Married,52.0,Payment delayed 2 months,Unknown,Unknown,Unknown,Unknown,Unknown,16290,17301,19012,19959,19962,19988,1289,2000,1300,658,680,1000,0
29749,180000,Male,University,Single,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-16,-16,-16,850,0,0,0,0,866,0,0,0,0
28148,170000,Female,High school,Single,47.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,16089,5454,8846,920,380,4765,5455,8866,921,381,4801,1632,0
4240,200000,Male,Graduate school,Married,34.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Unknown,5879,5884,5171,4598,-95,-2175,5884,5171,4598,0,0,0,0
9452,200000,Female,Graduate school,Married,44.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,798,4130,6952,827,1426,763,4150,6952,827,1426,763,870,0
7520,400000,Female,,Married,24.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,176294,190256,89128,39276,23440,59922,44776,1502,2026,1015,52100,5101,0
13325,200000,Female,University,Married,69.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,106878,100879,102998,105090,107718,88964,4000,3800,3802,4363,3500,3303,0
25423,200000,Female,Graduate school,Single,30.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,10225,9468,30250,5215,90,5690,9468,30250,5215,90,6198,2440,0
26844,180000,Male,Graduate school,Married,42.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Unknown,326,326,326,326,652,326,326,326,326,652,0,326,0
13361,230000,Male,Graduate school,Single,27.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,5652,7652,2062,2007,2104,394,7662,2066,2007,2108,394,3214,0
919,90000,Female,Graduate school,Single,23.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,22109,25011,29230,32747,38217,43744,6000,5000,4000,6000,8000,4000,0
27443,150000,Male,Graduate school,Single,33.0,Payed duly,Payment delayed 2 months,Payed duly,Payed duly,Unknown,Payed duly,6146,891,8969,6027,5132,1461,0,8969,6027,0,1461,50289,0
4648,230000,Female,Graduate school,Single,44.0,Payment delayed 1 month,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,1
9654,190000,Male,Graduate school,Single,30.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,25953,1590,478,10035,24345,1150,1698,478,10035,24345,1191,14512,0
2398,130000,Male,Graduate school,Single,29.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,126974,122107,108542,89356,91024,89779,5988,4560,3300,3509,3500,3415,0
25514,200000,Female,Graduate school,Single,26.0,Unknown,Unknown,Unknown,Unknown,Payment delayed 2 months,Payment delayed 2 months,71574,74755,76945,82914,83733,80498,5000,4000,8000,2900,0,5700,1
10034,270000,Male,High school,Married,53.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,239963,224278,196747,108242,72480,36440,8710,8119,4500,3000,2000,131904,1
21345,350000,Male,Graduate school,Married,57.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,262719,269742,263086,269832,271763,276224,11500,18000,11000,11500,14000,12000,0
7059,50000,Female,University,Others,30.0,Payment delayed 2 months,Payment delayed 2 months,Unknown,Unknown,Unknown,Unknown,40087,38281,34519,33965,33273,31960,0,1466,1282,1293,1257,3013,0
13346,210000,Female,Graduate school,Married,23.0,Unknown,Unknown,Unknown,Payed duly,Unknown,Unknown,0,0,0,29337,30362,31356,0,0,29337,1500,1500,1500,1
1405,300000,Female,Graduate school,Married,45.0,Payed duly,Payed duly,Payed duly,Unknown,Unknown,Payed duly,6608,10009,22456,22056,14020,1230,10017,22456,0,0,1230,0,1
7258,210000,Female,University,Married,35.0,Unknown,Unknown,Payed duly,Payed duly,Payed duly,Unknown,25806,5861,1666,1010,300,300,1035,1666,1010,300,0,4817,0
4129,170000,Female,Graduate school,Married,52.0,Payed duly,Payed duly,Payment delayed 2 months,Payed duly,Payed duly,Payed duly,2939,5447,416,7509,6387,1516,3000,5,7509,6387,1666,3023,0
203,120000,Male,University,Single,26.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,107314,110578,113736,116000,119131,122135,5000,5000,4152,5000,5000,5000,0
15319,210000,Female,Graduate school,Single,37.0,Payed duly,Payed duly,Payed duly,Payed duly,Unknown,Unknown,430,1570,17036,73158,46823,1427,1570,17036,73158,936,29,630,0
9572,200000,Female,Graduate school,Married,33.0,Unknown,Unknown,Payed duly,Unknown,Unknown,Payed duly,0,225,5628,5540,16378,4850,225,5628,23,16378,4850,2255,0
10109,360000,Female,Graduate school,Single,44.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,347696,329864,322159,289377,146946,130085,20000,20009,30000,10000,10000,10000,0
26910,80000,Male,University,Married,46.0,Payment delayed 1 month,Payment delayed 2 months,Unknown,Unknown,Payment delayed 2 months,Payment delayed 2 months,1548,1378,3182,5124,4893,5810,0,2000,2000,0,1000,0,0
15628,90000,Female,University,Married,37.0,Payed duly,Payment delayed 2 months,Payed duly,Payment delayed 2 months,Payed duly,Payed duly,2330,1073,2323,1073,1073,9699,0,2323,0,1073,9699,10289,0
29032,50000,Female,University,Married,50.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,21956,20439,20691,17081,16234,16330,2000,1306,1206,1000,697,532,0
2254,240000,Female,High school,Married,32.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Unknown,1386,1207,1357,1559,23506,21532,1207,1357,1559,23506,1603,1407,0
6874,10000,Male,Graduate school,Single,22.0,Unknown,Unknown,Payed duly,Payed duly,Payed duly,Payed duly,2946,0,390,390,390,0,0,390,390,390,0,780,1
17337,430000,Female,High school,Single,30.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,200364,147550,106901,81257,83264,62618,6215,3050,2511,5110,2005,5046,0
23282,200000,Female,Graduate school,Married,42.0,Payed duly,Payed duly,Payment delayed 2 months,Payed duly,Payed duly,Payed duly,796,770,770,5259,1329,3609,770,0,5269,1329,2280,0,0
27636,10000,Female,University,Single,22.0,Payment delayed 1 month,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,-400,0,0,0,0,0,400,0,0,0
9196,170000,Female,University,Married,35.0,Payed duly,Payed duly,Unknown,Payed duly,Payed duly,Payed duly,10316,2798,4543,3229,2062,0,2798,4022,3229,2062,0,0,1
27351,210000,Male,University,Married,39.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,0
19642,200000,Female,Graduate school,Single,29.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2692,4399,5555,5818,3686,2014,4403,5573,5947,3686,2041,2540,0
19039,30000,Female,Graduate school,Single,26.0,Payment delayed 1 month,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,Unknown,Unknown,13890,15374,16141,15593,15908,16757,2000,1300,0,564,1100,1000,1
25746,160000,Female,University,Married,41.0,Payment delayed 1 month,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,0,1496,1496,1496,1496,1496,1496,1496,1496,1496,1496,1496,0
26290,80000,Female,University,Married,35.0,Unknown,Unknown,Payed duly,Payed duly,Payed duly,Payed duly,15234,15372,2783,2501,0,194,3000,2783,2501,0,194,756,0
10203,130000,Male,University,Single,32.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,65599,63875,57122,56003,57992,61049,3000,3000,4000,4000,4000,5000,0
14172,200000,Male,University,Married,40.0,Unknown,Unknown,Payed duly,Unknown,Unknown,Unknown,1296,2035,120921,126429,85500,81305,2564,124500,8000,3500,4000,3000,0
7873,110000,Female,University,Married,34.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,18328,19385,20400,20729,21465,21740,1300,1280,600,1005,709,732,0
1467,180000,Female,University,Married,39.0,Payed duly,Payed duly,Payed duly,Payed duly,Unknown,Payed duly,1081,148,148,296,148,148,148,148,296,0,148,1495,0
3894,100000,Male,University,Single,27.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,82609,81989,82466,78234,75615,76849,3106,3000,2805,2739,3085,2958,0
26231,110000,Female,High school,Married,36.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,114097,109609,87374,49525,49225,48968,5620,9860,1741,1702,1736,1894,0
26301,130000,Female,High school,Single,35.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3929,4857,5771,8659,10503,11329,1000,1000,3000,2000,1000,1000,0
18987,200000,Female,Graduate school,Single,30.0,Unknown,Unknown,Payment delayed 2 months,Payment delayed 2 months,Unknown,Unknown,195128,203187,209286,188243,188668,190192,13600,12200,0,7000,7000,7300,0
22145,60000,Female,Graduate school,Single,29.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,23304,20517,20261,22832,24234,24928,3000,3000,3000,2000,2000,2000,0
28367,300000,Female,Graduate school,Married,37.0,Unknown,Unknown,Payed duly,Unknown,Unknown,Unknown,8756,26,19999,17139,10304,16062,26,20018,1072,206,6003,0,0
22725,100000,Female,Graduate school,Single,32.0,Payed duly,Payed duly,Payment delayed 2 months,Payed duly,Payed duly,Payed duly,1876,9814,6690,1196,416,620,9814,443,1196,2080,620,928,0
24569,200000,Male,Graduate school,Single,33.0,Payment delayed 2 months,Payment delayed 2 months,Payed duly,Payed duly,Payed duly,Payed duly,234069,8206,1892,8484,4602,67037,16412,1892,8484,4602,67037,9541,0
22896,280000,Female,University,Single,30.0,Unknown,Unknown,Payed duly,Unknown,Unknown,Unknown,21489,-86,4414,64183,61001,60601,5,4500,60000,1244,2000,4000,0
13772,50000,Female,Graduate school,Single,29.0,Payment delayed 2 months,Unknown,Unknown,Unknown,Unknown,Unknown,45367,46815,10099,8686,8614,6977,2335,1629,500,500,1000,1000,1
8207,50000,Male,High school,Married,51.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,43045,42965,43132,43995,43230,43334,1738,1653,1516,1530,2139,1572,0
21558,70000,Female,Graduate school,Married,22.0,Unknown,Unknown,Unknown,Unknown,Payment delayed 2 months,Unknown,64525,66548,67344,62083,29914,29406,3093,2594,4512,0,1070,1065,0
13334,200000,Male,University,Single,44.0,Payed duly,Payed duly,Payed duly,Unknown,Payed duly,Payed duly,541,541,1082,541,541,541,541,1082,0,541,541,541,0
23620,100000,Female,Others,Single,34.0,Unknown,Unknown,Unknown,Unknown,Unknown,Payed duly,91674,91348,87244,23181,7721,3219,5004,3811,3002,4000,3219,1864,0
6477,380000,Female,Graduate school,Single,32.0,Payed duly,Unknown,Unknown,Unknown,Unknown,Unknown,91806,100291,108245,109006,117195,121246,10000,10000,10000,10001,6000,38000,0
11858,360000,Female,Graduate school,Single,43.0,Payment delayed 1 month,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,0,7221,26194,0,3550,2511,7221,26194,0,3550,2511,6895,0
21145,200000,Male,University,Married,45.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,197600,200378,162374,154234,143953,147834,10265,6061,7048,5016,10294,5136,0
27431,230000,Male,University,Married,41.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,301038,305327,213058,216260,215968,174195,9405,7769,7757,8030,6549,5226,1
25277,170000,Female,Graduate school,Single,27.0,Payed duly,Unknown,Unknown,Unknown,Unknown,Unknown,41977,38895,39698,38330,39602,39922,1650,4500,4000,4000,3000,3000,0
9810,120000,Female,University,Single,33.0,Unknown,Unknown,Unknown,Unknown,Unknown,Payment delayed 2 months,52266,53351,54425,54925,59010,60191,2522,2559,2000,5000,2300,0,0
6817,180000,Male,Graduate school,Single,27.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,13895,14385,13190,17676,14792,11210,5000,3000,8700,1500,600,4000,0
29616,280000,Male,High school,Married,45.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14493,1589,-7,1420,8036,12863,1596,0,1427,8076,12927,0,0
